batch_size,threshold,low_rank_mode,compose_mode,device,before_module_name,before_module_params,before_module_shape,before_latency_mean s,before_latency_std s,before_throughput_mean s,before_throughput_std s,before_model_size_mb,after_module_name,after_module_params,after_S_params,after_Vh_params,after_U_params,after_latency_mean s,after_latency_std s,after_throughput_mean s,after_throughput_std s,after_model_size_mb,after_S_shape,after_Vh_shape,after_U_shape
8,0.0001,quantile,three_layers,cuda,Conv2d,589824,"[256, 256, 3, 3]",0.07943360041826963,0.03497559060937075,0.032615399733185765,0.004518328768462879,2.25,DecomposedConv2d,655616,256,589824,65536,0.07831200025975704,0.02582856394855908,0.04211340006440878,0.0051598142692450165,2.501,"[256, 1, 1]","[256, 256, 3, 3]","[256, 256, 1, 1]"
8,0.0001,quantile,three_layers,cuda,Conv2d,1179648,"[512, 256, 3, 3]",0.07239680010825396,0.02900924132173856,0.0225942000746727,0.005365915515677001,4.5,DecomposedConv2d,1442304,512,1179648,262144,0.15890400111675262,0.0251050017296193,0.03226720010861754,0.004690889318528598,5.502,"[512, 1, 1]","[512, 256, 3, 3]","[512, 512, 1, 1]"
8,0.0001,quantile,three_layers,cuda,Conv2d,2359296,"[512, 512, 3, 3]",0.216958399862051,0.03622547404344801,0.11029140017926693,0.004749353667549305,9.0,DecomposedConv2d,2621952,512,2359296,262144,0.23617119789123536,0.03432063318851012,0.13350460082292556,0.005528274996112057,10.002,"[512, 1, 1]","[512, 512, 3, 3]","[512, 512, 1, 1]"
8,0.0001,quantile,three_layers,cuda,Conv2d,131072,"[512, 256, 1, 1]",0.0347679999191314,0.03095683162934845,0.011214599898084997,0.00513304778274878,0.5,DecomposedConv2d,196864,256,65536,131072,0.09136000033468009,0.024099852450854945,0.012893399922177196,0.0052776279529381095,0.751,"[256, 1, 1]","[256, 256, 1, 1]","[512, 256, 1, 1]"
8,0.0001,quantile,three_layers,cuda,Conv2d,2359296,"[512, 512, 3, 3]",0.24305760338902474,0.03805572064367119,0.11548459976911545,0.003765271405523188,9.0,DecomposedConv2d,2621952,512,2359296,262144,0.2426271989941597,0.03732293564970423,0.1346391998231411,0.005616574608893658,10.002,"[512, 1, 1]","[512, 512, 3, 3]","[512, 512, 1, 1]"
8,0.0001,quantile,three_layers,cuda,Conv2d,2359296,"[512, 512, 3, 3]",0.23102399855852127,0.0403167979632282,0.11440219990909099,0.004720188012660392,9.0,DecomposedConv2d,2621952,512,2359296,262144,0.26794560104608534,0.03368129226237749,0.1372514009475708,0.0046835733921298086,10.002,"[512, 1, 1]","[512, 512, 3, 3]","[512, 512, 1, 1]"
8,0.0001,quantile,three_layers,cuda,Linear,5130,"[10, 512]",0.025126400124281644,0.02941050833200857,0.002288400003453717,0.0006843296531301282,0.02,DecomposedLinear,5240,10,5120,100,0.030484800040721894,0.005748479400192469,0.00518880007439293,0.005334294992975002,0.02,[10],"[10, 512]","[10, 10]"
8,0.1,quantile,one_layer,cuda,Conv2d,9408,"[64, 3, 7, 7]",0.022640000004321335,0.006548810064052603,0.004556400061119348,0.0038263641231689326,0.036,DecomposedConv2d,9408,0,0,9408,0.022769599873572587,0.006933946118862527,0.003976999991573393,0.0027274450994808188,0.036,0,0,"[64, 3, 7, 7]"
8,0.1,quantile,one_layer,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.0819984007626772,0.03168672569180059,0.005302799970377236,0.004374173471253996,0.141,DecomposedConv2d,36864,0,0,36864,0.0739808002486825,0.02664370093520516,0.006101400032639504,0.003163801100777373,0.141,0,0,"[64, 64, 3, 3]"
8,0.1,quantile,one_layer,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.07099839933216572,0.02134251041180228,0.006060200044885278,0.002904976363932318,0.141,DecomposedConv2d,36864,0,0,36864,0.045839999616146085,0.011817428612475332,0.005462600011378526,0.004345047649929112,0.141,0,0,"[64, 64, 3, 3]"
8,0.1,quantile,one_layer,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.04680159948766231,0.020872192677878137,0.00535840003285557,0.002766652711813037,0.141,DecomposedConv2d,36864,0,0,36864,0.04551199991255998,0.012372355529824615,0.0044594000093638895,0.002428405269429053,0.141,0,0,"[64, 64, 3, 3]"
8,0.1,quantile,one_layer,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.05536640007048845,0.02689513752337282,0.0057830000296235085,0.0029289153572348865,0.141,DecomposedConv2d,36864,0,0,36864,0.08041120059788227,0.023233116247827718,0.004774800001177937,0.002818162845354374,0.141,0,0,"[64, 64, 3, 3]"
8,0.1,quantile,one_layer,cuda,Conv2d,73728,"[128, 64, 3, 3]",0.04544000048190355,0.012388348109584233,0.004856400017160922,0.0037090607562887587,0.281,DecomposedConv2d,73728,0,0,73728,0.05148800034075975,0.023935035239004424,0.0032101999851875005,0.001229111865859373,0.281,0,0,"[128, 64, 3, 3]"
8,0.1,quantile,one_layer,cuda,Conv2d,147456,"[128, 128, 3, 3]",0.06564000006765128,0.026873798641796457,0.014228999940678477,0.004069487616512984,0.562,DecomposedConv2d,147456,0,0,147456,0.0879535999149084,0.023901254952064237,0.01589660015888512,0.005369743985020136,0.562,0,0,"[128, 128, 3, 3]"
8,0.1,quantile,one_layer,cuda,Conv2d,8192,"[128, 64, 1, 1]",0.043180800043046474,0.028170975914509712,0.004597399971680715,0.004082897223992884,0.031,DecomposedConv2d,8192,0,0,8192,0.06596320010721683,0.017732403432757365,0.00777580002322793,0.002762801755712205,0.031,0,0,"[128, 64, 1, 1]"
8,0.1,quantile,one_layer,cuda,Conv2d,147456,"[128, 128, 3, 3]",0.08016799949109554,0.010324183087106854,0.017452399991452695,0.0032929289359269003,0.562,DecomposedConv2d,147456,0,0,147456,0.09540160037577153,0.02723829946534665,0.015746199944987892,0.003231318510382837,0.562,0,0,"[128, 128, 3, 3]"
8,0.1,quantile,one_layer,cuda,Conv2d,147456,"[128, 128, 3, 3]",0.06582399960607291,0.022033885099426963,0.01146160000935197,0.0028557151917072083,0.562,DecomposedConv2d,147456,0,0,147456,0.060686399787664415,0.022726050966427266,0.011008600005879998,0.0027666847588143947,0.562,0,0,"[128, 128, 3, 3]"
8,0.1,quantile,one_layer,cuda,Conv2d,294912,"[256, 128, 3, 3]",0.05932480003684759,0.02012193744099707,0.008323400001972913,0.004442573479003296,1.125,DecomposedConv2d,294912,0,0,294912,0.07147200014442205,0.034771943688257166,0.008485399954952299,0.003165492396558669,1.125,0,0,"[256, 128, 3, 3]"
8,0.1,quantile,one_layer,cuda,Conv2d,589824,"[256, 256, 3, 3]",0.06945760007947684,0.03118449542487227,0.03694019988179207,0.003245718939024603,2.25,DecomposedConv2d,589824,0,0,589824,0.0738735992461443,0.03398182000248877,0.037754999846220015,0.0035067484934977956,2.25,0,0,"[256, 256, 3, 3]"
8,0.1,quantile,one_layer,cuda,Conv2d,32768,"[256, 128, 1, 1]",0.05281759984791279,0.03379704360852477,0.003809199994429946,0.002922756257532146,0.125,DecomposedConv2d,32768,0,0,32768,0.04245600011199713,0.018483588828669347,0.0037290000356733797,0.0030464350534354307,0.125,0,0,"[256, 128, 1, 1]"
8,0.1,quantile,one_layer,cuda,Conv2d,589824,"[256, 256, 3, 3]",0.07115520033985376,0.0313488720866451,0.03591320011764765,0.0035622343609562693,2.25,DecomposedConv2d,589824,0,0,589824,0.10448479987680911,0.02870698912278567,0.03725059982389212,0.003029683238134029,2.25,0,0,"[256, 256, 3, 3]"
8,0.1,quantile,one_layer,cuda,Conv2d,589824,"[256, 256, 3, 3]",0.09335519969463349,0.03416752323525883,0.03282819986343384,0.005674079791746003,2.25,DecomposedConv2d,589824,0,0,589824,0.0698848009109497,0.030750415906408077,0.03252999987453222,0.003588920199661283,2.25,0,0,"[256, 256, 3, 3]"
8,0.1,quantile,one_layer,cuda,Conv2d,1179648,"[512, 256, 3, 3]",0.10866080000996589,0.03292440985786946,0.028007800038903952,0.004884607696043085,4.5,DecomposedConv2d,1179648,0,0,1179648,0.07653119936585426,0.03771082308855532,0.025152800139039755,0.005262263258620909,4.5,0,0,"[512, 256, 3, 3]"
8,0.1,quantile,one_layer,cuda,Conv2d,2359296,"[512, 512, 3, 3]",0.22671199962496758,0.04212372286920484,0.11451740004122257,0.00430437329791734,9.0,DecomposedConv2d,2359296,0,0,2359296,0.23200799599289895,0.036187478293694585,0.11516099981963634,0.0038475975351020433,9.0,0,0,"[512, 512, 3, 3]"
8,0.1,quantile,one_layer,cuda,Conv2d,131072,"[512, 256, 1, 1]",0.03265919983386993,0.021313454559575336,0.011322599858976901,0.004544017495301677,0.5,DecomposedConv2d,131072,0,0,131072,0.08750399984419346,0.032512622796184554,0.01464520008303225,0.004398979699637967,0.5,0,0,"[512, 256, 1, 1]"
8,0.1,quantile,one_layer,cuda,Conv2d,2359296,"[512, 512, 3, 3]",0.23909920006990432,0.03706526824698543,0.1111483994871378,0.005070798600717799,9.0,DecomposedConv2d,2359296,0,0,2359296,0.2276799999177456,0.04061112422001321,0.11122159957885742,0.003044983187226132,9.0,0,0,"[512, 512, 3, 3]"
8,0.1,quantile,one_layer,cuda,Conv2d,2359296,"[512, 512, 3, 3]",0.24049120023846626,0.030157241995866578,0.11425880044698715,0.003452921922548012,9.0,DecomposedConv2d,2359296,0,0,2359296,0.2287231996655464,0.03286965022444541,0.1144047997891903,0.004059923576521062,9.0,0,0,"[512, 512, 3, 3]"
8,0.1,quantile,one_layer,cuda,Linear,5130,"[10, 512]",0.036051199911162256,0.01951013111308844,0.0020871999964583664,0.00047746765373802403,0.02,DecomposedLinear,5130,0,0,5120,0.02289920006878674,0.0267345387822848,0.0027390000002924355,0.0013977071727842721,0.02,0,0,"[10, 512]"
8,0.1,quantile,two_layers,cuda,Conv2d,9408,"[64, 3, 7, 7]",0.019299199990928172,0.007092444135640005,0.003114200010895729,0.000596686191154202,0.036,DecomposedConv2d,12660,0,8820,3840,0.0910991994664073,0.13005175252129036,0.010644199978560209,0.0014892271004880596,0.048,0,"[60, 3, 7, 7]","[64, 60, 1, 1]"
8,0.1,quantile,two_layers,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.05340639986097813,0.027380527039329645,0.004727799992542714,0.0027047902994555284,0.141,DecomposedConv2d,38400,0,34560,3840,0.10312640089541673,0.1804248841354599,0.007412600028328597,0.0032839954479436466,0.146,0,"[60, 64, 3, 3]","[64, 60, 1, 1]"
8,0.1,quantile,two_layers,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.0449151998385787,0.016425944593124766,0.00667180004529655,0.003967540054797335,0.141,DecomposedConv2d,38400,0,34560,3840,0.10748639926314354,0.027194972635960574,0.012912399973720312,0.007959346362057803,0.146,0,"[60, 64, 3, 3]","[64, 60, 1, 1]"
8,0.1,quantile,two_layers,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.04550080019980669,0.01959443714908389,0.005802999984007328,0.003623201410525847,0.141,DecomposedConv2d,38400,0,34560,3840,0.07739200089126826,0.02181450958538741,0.0070888000074774025,0.003020138743854717,0.146,0,"[60, 64, 3, 3]","[64, 60, 1, 1]"
8,0.1,quantile,two_layers,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.04913440067321062,0.019410053049043037,0.005885999952442944,0.0033032973384042753,0.141,DecomposedConv2d,38400,0,34560,3840,0.07961280010640621,0.023153522093521665,0.011557800066657364,0.00609265059928656,0.146,0,"[60, 64, 3, 3]","[64, 60, 1, 1]"
8,0.1,quantile,two_layers,cuda,Conv2d,73728,"[128, 64, 3, 3]",0.04991680048406124,0.023910169449225506,0.0033554000314325095,0.0016030922073701128,0.281,DecomposedConv2d,81664,0,66816,14848,0.11903040073812007,0.172569591844353,0.012182000069878995,0.005057830551752228,0.312,0,"[116, 64, 3, 3]","[128, 116, 1, 1]"
8,0.1,quantile,two_layers,cuda,Conv2d,147456,"[128, 128, 3, 3]",0.09159520007669926,0.03214412865611312,0.011680800095200538,0.004183761171095266,0.562,DecomposedConv2d,148480,0,133632,14848,0.16610880047082902,0.16521631889536312,0.018880599923431874,0.0015076202751748986,0.566,0,"[116, 128, 3, 3]","[128, 116, 1, 1]"
8,0.1,quantile,two_layers,cuda,Conv2d,8192,"[128, 64, 1, 1]",0.06043519973754883,0.010603823875005861,0.002597799993236549,0.002654341203054835,0.031,DecomposedConv2d,11520,0,3840,7680,0.09057920090854168,0.143244651157723,0.0025579999608453365,0.0013731583245649524,0.044,0,"[60, 64, 1, 1]","[128, 60, 1, 1]"
8,0.1,quantile,two_layers,cuda,Conv2d,147456,"[128, 128, 3, 3]",0.06651519984006882,0.013416154844534595,0.010478200018405914,0.001578781937912396,0.562,DecomposedConv2d,148480,0,133632,14848,0.08100800067186356,0.00632941418952319,0.014783400110900402,0.0015205711726331106,0.566,0,"[116, 128, 3, 3]","[128, 116, 1, 1]"
8,0.1,quantile,two_layers,cuda,Conv2d,147456,"[128, 128, 3, 3]",0.046096000261604785,0.004135651473180432,0.012719799997285008,0.0036272649475484853,0.562,DecomposedConv2d,148480,0,133632,14848,0.06201759986579418,0.011387052922810429,0.0140304000582546,0.0010753815143310457,0.566,0,"[116, 128, 3, 3]","[128, 116, 1, 1]"
8,0.1,quantile,two_layers,cuda,Conv2d,294912,"[256, 128, 3, 3]",0.0522992005571723,0.008736810940593349,0.007281199959106743,0.0016864974491948505,1.125,DecomposedConv2d,326656,0,267264,59392,0.10114080011844635,0.1609503589950356,0.009691999992355704,0.0014297277766487189,1.246,0,"[232, 128, 3, 3]","[256, 232, 1, 1]"
8,0.1,quantile,two_layers,cuda,Conv2d,589824,"[256, 256, 3, 3]",0.08521759994328022,0.005220390667220717,0.029575999733060597,0.0015551443871884055,2.25,DecomposedConv2d,593920,0,534528,59392,0.11715200114995242,0.205384507548253,0.03743279967457056,0.0021616926112909447,2.266,0,"[232, 256, 3, 3]","[256, 232, 1, 1]"
8,0.1,quantile,two_layers,cuda,Conv2d,32768,"[256, 128, 1, 1]",0.06679359953850508,0.00587136869263669,0.0025729999935720114,0.0009983666102853905,0.125,DecomposedConv2d,44544,0,14848,29696,0.0829423988237977,0.13892406689155273,0.003932800027541816,0.001170680264827918,0.17,0,"[116, 128, 1, 1]","[256, 116, 1, 1]"
8,0.1,quantile,two_layers,cuda,Conv2d,589824,"[256, 256, 3, 3]",0.05980160031467676,0.014960455844935761,0.03488140013068915,0.0011956431423542403,2.25,DecomposedConv2d,593920,0,534528,59392,0.06470239982008934,0.010811328507580096,0.03642979972064495,0.0014565066944197556,2.266,0,"[232, 256, 3, 3]","[256, 232, 1, 1]"
8,0.1,quantile,two_layers,cuda,Conv2d,589824,"[256, 256, 3, 3]",0.05424480028450489,0.011902762969226915,0.0347978001460433,0.0006384139114692241,2.25,DecomposedConv2d,593920,0,534528,59392,0.06746080014854669,0.014616189667891572,0.03884479999542236,0.0032750992173587734,2.266,0,"[232, 256, 3, 3]","[256, 232, 1, 1]"
8,0.1,quantile,two_layers,cuda,Conv2d,1179648,"[512, 256, 3, 3]",0.05248479936271906,0.010386404175051947,0.01893059993162751,0.0018493836136678587,4.5,DecomposedConv2d,1295360,0,1059840,235520,0.1016431987285614,0.16391985538449455,0.024260800052434205,0.001808919012956723,4.941,0,"[460, 256, 3, 3]","[512, 460, 1, 1]"
8,0.1,quantile,two_layers,cuda,Conv2d,2359296,"[512, 512, 3, 3]",0.21593119949102402,0.022853156919906033,0.1092298001050949,0.0007177396614136065,9.0,DecomposedConv2d,2355200,0,2119680,235520,0.29760480001568795,0.2703294083617439,0.12716999985277652,0.0022848832394112813,8.984,0,"[460, 512, 3, 3]","[512, 460, 1, 1]"
8,0.1,quantile,two_layers,cuda,Conv2d,131072,"[512, 256, 1, 1]",0.020804799860343337,0.013978507576704744,0.009939599968492984,0.0021320344350105546,0.5,DecomposedConv2d,178176,0,59392,118784,0.12153279893100262,0.1773662220033352,0.018581599835306405,0.002142314796247844,0.68,0,"[232, 256, 1, 1]","[512, 232, 1, 1]"
8,0.1,quantile,two_layers,cuda,Conv2d,2359296,"[512, 512, 3, 3]",0.22097279876470566,0.03376813000766521,0.10881320014595985,0.0011213816523528337,9.0,DecomposedConv2d,2355200,0,2119680,235520,0.21906719952821732,0.019609580442019284,0.12411539927124977,0.0015791113717531753,8.984,0,"[460, 512, 3, 3]","[512, 460, 1, 1]"
8,0.1,quantile,two_layers,cuda,Conv2d,2359296,"[512, 512, 3, 3]",0.1906383991241455,0.023159451847214782,0.10385600067675113,0.0010930167944572637,9.0,DecomposedConv2d,2355200,0,2119680,235520,0.2412592001259327,0.026870433627986298,0.12739179879426957,0.0007997643755686601,8.984,0,"[460, 512, 3, 3]","[512, 460, 1, 1]"
8,0.1,quantile,two_layers,cuda,Linear,5130,"[10, 512]",0.01915999986231327,0.007015322767665017,0.002255200024228543,0.00045137761947942813,0.02,DecomposedLinear,5230,0,5120,100,0.025840000063180924,0.00890929403994771,0.0033161999890580773,0.0007648042738974058,0.02,0,"[10, 512]","[10, 10]"
8,0.1,quantile,three_layers,cuda,Conv2d,9408,"[64, 3, 7, 7]",0.022350400034338237,0.005174484563285349,0.002892400010023266,0.0005593781160420696,0.036,DecomposedConv2d,12720,60,8820,3840,0.04990719985216856,0.011914039624582156,0.005791600001975894,0.0010161614083205699,0.049,"[60, 1, 1]","[60, 3, 7, 7]","[64, 60, 1, 1]"
8,0.1,quantile,three_layers,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.04483200013637543,0.012890698491740862,0.00861899993615225,0.0024969962187302353,0.141,DecomposedConv2d,38460,60,34560,3840,0.14026080071926117,0.0045611432270152045,0.006186400004662573,0.0015827138099134355,0.147,"[60, 1, 1]","[60, 64, 3, 3]","[64, 60, 1, 1]"
8,0.1,quantile,three_layers,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.040678399801254275,0.005976282510982989,0.004172799945808947,0.0010435190747734055,0.141,DecomposedConv2d,38460,60,34560,3840,0.09630560167133809,0.03483389673718389,0.006566599966026843,0.0015462916742137235,0.147,"[60, 1, 1]","[60, 64, 3, 3]","[64, 60, 1, 1]"
8,0.1,quantile,three_layers,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.048625600337982175,0.009358917095356736,0.00415600003907457,0.0009098167462694952,0.141,DecomposedConv2d,38460,60,34560,3840,0.0716608002781868,0.009399350187074986,0.007916600024327636,0.0047905742960468334,0.147,"[60, 1, 1]","[60, 64, 3, 3]","[64, 60, 1, 1]"
8,0.1,quantile,three_layers,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.04022080004215241,0.005132523783819555,0.003963800019118935,0.0005659108905342974,0.141,DecomposedConv2d,38460,60,34560,3840,0.07308320067822933,0.0071962526922786235,0.005945999990217388,0.001087456157106937,0.147,"[60, 1, 1]","[60, 64, 3, 3]","[64, 60, 1, 1]"
8,0.1,quantile,three_layers,cuda,Conv2d,73728,"[128, 64, 3, 3]",0.03589600007981062,0.004644344397678304,0.004780199949163943,0.0036346721782120534,0.281,DecomposedConv2d,81780,116,66816,14848,0.07592799961566925,0.023650331577485383,0.005280599975958466,0.0013174668511234313,0.312,"[116, 1, 1]","[116, 64, 3, 3]","[128, 116, 1, 1]"
8,0.1,quantile,three_layers,cuda,Conv2d,147456,"[128, 128, 3, 3]",0.05694080032408237,0.016955121640106468,0.009950000094249845,0.0005937466652110336,0.562,DecomposedConv2d,148596,116,133632,14848,0.07679679989814758,0.011471997761514743,0.015388799924403429,0.0037885881222913848,0.567,"[116, 1, 1]","[116, 128, 3, 3]","[128, 116, 1, 1]"
8,0.1,quantile,three_layers,cuda,Conv2d,8192,"[128, 64, 1, 1]",0.03321760017424822,0.005053918385676367,0.0014729999995324761,0.000978854748929162,0.031,DecomposedConv2d,11580,60,3840,7680,0.06818079985678197,0.009061619408080122,0.004550800018478185,0.001697900888630225,0.044,"[60, 1, 1]","[60, 64, 1, 1]","[128, 60, 1, 1]"
8,0.1,quantile,three_layers,cuda,Conv2d,147456,"[128, 128, 3, 3]",0.04776959978044033,0.005908673134016139,0.015250399941578507,0.0007564889605469334,0.562,DecomposedConv2d,148596,116,133632,14848,0.14833440035581588,0.006615628561722185,0.018647999875247477,0.0006519471358293133,0.567,"[116, 1, 1]","[116, 128, 3, 3]","[128, 116, 1, 1]"
8,0.1,quantile,three_layers,cuda,Conv2d,147456,"[128, 128, 3, 3]",0.07639200016856193,0.005636232541506677,0.015158999897539615,0.00029666116363740065,0.562,DecomposedConv2d,148596,116,133632,14848,0.1441008009016514,0.005168244471903921,0.01347620002925396,0.0005296994119201512,0.567,"[116, 1, 1]","[116, 128, 3, 3]","[128, 116, 1, 1]"
8,0.1,quantile,three_layers,cuda,Conv2d,294912,"[256, 128, 3, 3]",0.09798879958689213,0.02886412639411209,0.00812980008777231,0.002449554927736957,1.125,DecomposedConv2d,326888,232,267264,59392,0.07486400008201599,0.008394518830230208,0.019393399870023132,0.004460663156344113,1.247,"[232, 1, 1]","[232, 128, 3, 3]","[256, 232, 1, 1]"
8,0.1,quantile,three_layers,cuda,Conv2d,589824,"[256, 256, 3, 3]",0.05324960052967072,0.01057875405106953,0.028989599831402302,0.000766690926789438,2.25,DecomposedConv2d,594152,232,534528,59392,0.1271440014243126,0.03439934176837666,0.04158579967916012,0.0004335183407700309,2.267,"[232, 1, 1]","[232, 256, 3, 3]","[256, 232, 1, 1]"
8,0.1,quantile,three_layers,cuda,Conv2d,32768,"[256, 128, 1, 1]",0.035390399768948554,0.008444887377475485,0.002396000031149015,0.0006772663073188768,0.125,DecomposedConv2d,44660,116,14848,29696,0.06707360036671162,0.012134644803640958,0.004981399967800826,0.001489448945834073,0.17,"[116, 1, 1]","[116, 128, 1, 1]","[256, 116, 1, 1]"
8,0.1,quantile,three_layers,cuda,Conv2d,589824,"[256, 256, 3, 3]",0.07845279965549708,0.021688829349792233,0.0360661999322474,0.004121313985241607,2.25,DecomposedConv2d,594152,232,534528,59392,0.14719519913196563,0.009903884161132644,0.04098219983279705,0.004435523036213826,2.267,"[232, 1, 1]","[232, 256, 3, 3]","[256, 232, 1, 1]"
8,0.1,quantile,three_layers,cuda,Conv2d,589824,"[256, 256, 3, 3]",0.07284639962017536,0.03179551179883266,0.031449999939650294,0.003343729064915857,2.25,DecomposedConv2d,594152,232,534528,59392,0.07807839903980493,0.028632364018716498,0.03946159984916449,0.00415043173680116,2.267,"[232, 1, 1]","[232, 256, 3, 3]","[256, 232, 1, 1]"
8,0.1,quantile,three_layers,cuda,Conv2d,1179648,"[512, 256, 3, 3]",0.10788160040974618,0.03608602644294739,0.024788600113242864,0.004973950121338263,4.5,DecomposedConv2d,1295820,460,1059840,235520,0.08605119958519936,0.028092713900390674,0.026542400289326907,0.004126941915509783,4.943,"[460, 1, 1]","[460, 256, 3, 3]","[512, 460, 1, 1]"
8,0.1,quantile,three_layers,cuda,Conv2d,2359296,"[512, 512, 3, 3]",0.22898080050945283,0.04778935587005051,0.11148339956998825,0.004260849355149349,9.0,DecomposedConv2d,2355660,460,2119680,235520,0.26838719844818115,0.03481319229824637,0.13467440083622934,0.004734401793415806,8.986,"[460, 1, 1]","[460, 512, 3, 3]","[512, 460, 1, 1]"
8,0.1,quantile,three_layers,cuda,Conv2d,131072,"[512, 256, 1, 1]",0.057625599671155214,0.030766717683467778,0.00849680001847446,0.005070721897218039,0.5,DecomposedConv2d,178408,232,59392,118784,0.14917119964957237,0.03552522462555808,0.020778799988329412,0.004204317691772283,0.681,"[232, 1, 1]","[232, 256, 1, 1]","[512, 232, 1, 1]"
8,0.1,quantile,three_layers,cuda,Conv2d,2359296,"[512, 512, 3, 3]",0.24284960106015205,0.04443707050539902,0.11402759999036789,0.003373180879286028,9.0,DecomposedConv2d,2355660,460,2119680,235520,0.2397727996110916,0.04045261742730349,0.13192720003426076,0.005090631786660268,8.986,"[460, 1, 1]","[460, 512, 3, 3]","[512, 460, 1, 1]"
8,0.1,quantile,three_layers,cuda,Conv2d,2359296,"[512, 512, 3, 3]",0.20756320059299468,0.03231572890641193,0.11201760098338127,0.0037477667182777502,9.0,DecomposedConv2d,2355660,460,2119680,235520,0.2520543999969959,0.02947811112354965,0.13194919899106025,0.0047432104990126345,8.986,"[460, 1, 1]","[460, 512, 3, 3]","[512, 460, 1, 1]"
8,0.1,quantile,three_layers,cuda,Linear,5130,"[10, 512]",0.02147519993595779,0.006270292656589761,0.0022348000027704986,0.0007723709918261451,0.02,DecomposedLinear,5240,10,5120,100,0.031699200021103026,0.009845757496175517,0.0037370000034570696,0.0008949322484893146,0.02,[10],"[10, 512]","[10, 10]"
8,0.5,quantile,one_layer,cuda,Conv2d,9408,"[64, 3, 7, 7]",0.01900800014846027,0.006536190997899603,0.0029962000087834896,0.0005823407934923574,0.036,DecomposedConv2d,9408,0,0,9408,0.02102559981867671,0.00280067557502593,0.003056400013156235,0.0005169493647469793,0.036,0,0,"[64, 3, 7, 7]"
8,0.5,quantile,one_layer,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.04506720043718815,0.023685361175708197,0.005192799982614816,0.003171847782563979,0.141,DecomposedConv2d,36864,0,0,36864,0.05640960056334734,0.028108592304463224,0.005567000014707446,0.003521775458431712,0.141,0,0,"[64, 64, 3, 3]"
8,0.5,quantile,one_layer,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.05192319992929697,0.029441069891965935,0.005220400041434914,0.0030721648930609915,0.141,DecomposedConv2d,36864,0,0,36864,0.04384479988366365,0.006924620022914462,0.004857200023252517,0.002753116764232518,0.141,0,0,"[64, 64, 3, 3]"
8,0.5,quantile,one_layer,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.050950399786233905,0.030816772584824438,0.00627380000660196,0.0027741544523058465,0.141,DecomposedConv2d,36864,0,0,36864,0.05796799976378679,0.028064928685619224,0.005853000015486031,0.003135730722782494,0.141,0,0,"[64, 64, 3, 3]"
8,0.5,quantile,one_layer,cuda,Conv2d,36864,"[64, 64, 3, 3]",0.053897600062191485,0.03221900680054199,0.007615600014105439,0.002459759015951411,0.141,DecomposedConv2d,36864,0,0,36864,0.07340159956365824,0.030512321147763664,0.008826399990357458,0.0027498568622570333,0.141,0,0,"[64, 64, 3, 3]"
8,0.5,quantile,one_layer,cuda,Conv2d,73728,"[128, 64, 3, 3]",0.04011199977248907,0.005356760800284289,0.004396799963433296,0.0027788637770175943,0.281,DecomposedConv2d,73728,0,0,73728,0.04668959975242615,0.01518283957279388,0.004686799971386791,0.0032352580059113196,0.281,0,0,"[128, 64, 3, 3]"
8,0.5,quantile,one_layer,cuda,Conv2d,147456,"[128, 128, 3, 3]",0.09311200045049191,0.025821059028853555,0.01721179992891848,0.0031048994937179827,0.562,DecomposedConv2d,147456,0,0,147456,0.06118400003761053,0.01970543825162376,0.011247399868443609,0.0030407843009709907,0.562,0,0,"[128, 128, 3, 3]"
8,0.5,quantile,one_layer,cuda,Conv2d,8192,"[128, 64, 1, 1]",0.030713600013405083,0.0057141780773375134,0.002917399996658787,0.0027240685211824384,0.031,DecomposedConv2d,8192,0,0,8192,0.035982399992644784,0.020677650274925918,0.0037085999880218878,0.004008479024838449,0.031,0,0,"[128, 64, 1, 1]"
8,0.5,quantile,one_layer,cuda,Conv2d,147456,"[128, 128, 3, 3]",0.07760320026427507,0.029952611622991506,0.013430999917909503,0.004386385126024384,0.562,DecomposedConv2d,147456,0,0,147456,0.05954559985548258,0.02089374134621886,0.011522400006651879,0.00287306259114332,0.562,0,0,"[128, 128, 3, 3]"
8,0.5,quantile,one_layer,cuda,Conv2d,147456,"[128, 128, 3, 3]",0.06642399970442056,0.02795808076287777,0.011742399958893656,0.00350328703771229,0.562,DecomposedConv2d,147456,0,0,147456,0.056495999731123445,0.02178285271993914,0.011985199945047497,0.0041295234793275615,0.562,0,0,"[128, 128, 3, 3]"
